Start_Date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR,5YR,22YR,Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/12/2016,  12/18/2016,Burglary,8,6,33.3,26,40,-35.0,358,429,-16.6,-30.9,-22.3,-80.1,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,29,32,-9.4,92,90,2.2,"1,005","1,091",-7.9,-3.4,45.0,7.3,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,6,-66.7,16,21,-23.8,216,256,-15.6,-27.8,-29.4,-91.5,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,TOTAL,65,70,-7.14,242,265,-8.68,"3,168","3,402",-6.88,-12.53,5.11,-68.35,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Transit,3,2,50.0,8,6,33.3,59,57,3.5,-10.6,-19.2,***.*,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Housing,3,6,-50.0,18,17,5.9,278,252,10.3,14.9,25.2,***.*,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,41,41,0.0,184,182,1.1,"2,012","2,109",-4.6,-4.1,38.2,***.*,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,27,32,-15.6,98,107,-8.4,"1,539","1,519",1.3,-13.1,-14.1,***.*,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,5,1,400.0,13,7,85.7,81,106,-23.6,-1.2,-32.5,***.*,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,1,1,0.0,6,3,100.0,63,80,-21.3,-14.9,-41.1,-79.0,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,1,1,0.0,6,3,100.0,55,64,-14.1,-16.7,-37.5,-79.8,23,50,Bill de Blasio,James P. O誰eill,75th Precinct
  12/12/2016,  12/18/2016,Murder,1,0,***.*,2,3,-33.3,14,14,0.0,-22.2,-48.1,-81.1,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,3,1,200.0,32,34,-5.9,-3.0,-5.9,-62.4,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Robbery,4,7,-42.9,24,30,-20.0,322,364,-11.5,-20.1,-33.3,-85.2,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,9,14,-35.7,36,40,-10.0,555,575,-3.5,-6.1,-0.5,-50.0,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Burglary,1,2,-50.0,8,7,14.3,175,164,6.7,-34.2,-36.1,-76.9,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,5,6,-16.7,34,39,-12.8,343,432,-20.6,-16.1,-22.2,-62.8,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,G.L.A.,3,5,-40.0,6,13,-53.8,97,105,-7.6,0.0,-31.7,-86.0,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,TOTAL,23,34,-32.35,113,133,-15.04,"1,538","1,688",-8.89,-15.35,-21.49,-73.56,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Transit,1,0,***.*,3,4,-25.0,49,67,-26.9,-23.4,-14.0,***.*,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Housing,2,8,-75.0,23,33,-30.3,333,360,-7.5,-0.6,35.4,***.*,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,22,19,15.8,74,69,7.2,900,950,-5.3,-1.2,-7.1,***.*,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,6,25,-76.0,43,81,-46.9,999,"1,056",-5.4,-10.0,-20.5,***.*,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,8,3,166.7,63,61,3.3,65.8,-11.3,***.*,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,2,1,100.0,6,7,-14.3,50,71,-29.6,-39.8,-51.5,-84.6,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,1,1,0.0,5,5,0.0,45,60,-25.0,-36.6,-45.8,-84.8,23,50,Bill de Blasio,James P. O誰eill,73rd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,1,-100.0,4,3,33.3,300.0,-42.9,-76.5,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Rape,1,1,0.0,2,1,100.0,22,20,10.0,57.1,10.0,-42.1,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Robbery,3,6,-50.0,15,20,-25.0,185,200,-7.5,-5.1,-23.2,-81.8,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,5,-60.0,17,24,-29.2,234,220,6.4,-5.6,25.1,-53.8,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Burglary,3,10,-70.0,10,24,-58.3,136,207,-34.3,-26.1,-43.3,-87.9,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,5,7,-28.6,34,38,-10.5,410,371,10.5,1.2,11.4,-9.5,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,2,-100.0,3,10,-70.0,111,102,8.8,19.4,-5.1,-88.3,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,TOTAL,14,31,-54.84,81,118,-31.36,"1,102","1,123",-1.87,-3.33,-6.61,-73.13,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Transit,1,1,0.0,2,1,100.0,26,25,4.0,18.2,-18.8,***.*,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,21,16,31.3,68,67,1.5,793,765,3.7,1.7,3.3,***.*,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,9,6,50.0,37,41,-9.8,499,472,5.7,6.4,-15.0,***.*,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,2,5,-60.0,48,53,-9.4,-23.8,-14.3,***.*,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,7,4,75.0,133.3,-12.5,-77.4,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,6,4,50.0,100.0,-14.3,-79.3,23,50,Bill de Blasio,James P. O誰eill,72nd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,5,4,25.0,0.0,-44.4,-86.5,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,2,4,-50.0,13,22,-40.9,-31.6,0.0,-82.2,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Robbery,9,6,50.0,25,20,25.0,219,287,-23.7,-22.1,-17.7,-86.6,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Fel. Assault,11,9,22.2,31,31,0.0,362,367,-1.4,-3.5,26.1,-60.2,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Burglary,3,7,-57.1,16,18,-11.1,157,204,-23.0,-8.7,-47.0,-91.4,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,5,16,-68.8,33,48,-31.3,458,487,-6.0,-11.1,10.9,-32.4,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,1,0.0,7,10,-30.0,76,93,-18.3,-3.8,-48.6,-94.3,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,TOTAL,29,40,-27.50,114,131,-12.98,"1,290","1,464",-11.89,-10.79,-9.92,-80.12,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,1,-100.0,20,32,-37.5,-31.0,-57.4,***.*,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,1,0,***.*,4,3,33.3,300.0,-20.0,***.*,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Petit Larceny,24,20,20.0,70,77,-9.1,930,931,-0.1,-2.2,-4.8,***.*,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Misd. Assault,7,13,-46.2,44,48,-8.3,575,601,-4.3,-7.7,-28.2,***.*,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,2,-100.0,10,7,42.9,43,57,-24.6,0.0,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,28,26,7.7,-20.0,-28.2,-71.1,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,21,17,23.5,-25.0,-32.3,-77.7,23,50,Bill de Blasio,James P. O誰eill,71st Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,1,-100.0,5,15,-66.7,66.7,-28.6,-88.6,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,1,0.0,25,17,47.1,13.6,4.2,-77.1,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Robbery,4,4,0.0,17,21,-19.0,232,341,-32.0,-26.6,-40.8,-88.9,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,7,-42.9,16,22,-27.3,247,258,-4.3,-21.3,-30.2,-70.8,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Burglary,1,1,0.0,8,25,-68.0,173,266,-35.0,-39.9,-45.4,-93.8,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,17,22,-22.7,52,61,-14.8,627,627,0.0,-5.0,-4.0,-42.4,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,2,-50.0,4,7,-42.9,80,96,-16.7,-4.8,-56.0,-96.6,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,TOTAL,27,36,-25.00,98,138,-28.99,"1,389","1,620",-14.26,-17.66,-27.99,-85.09,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,1,2,-50.0,25,49,-49.0,13.6,-3.8,***.*,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,23,27,-14.8,95,89,6.7,"1,315","1,399",-6.0,-11.7,0.2,***.*,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,13,15,-13.3,58,55,5.5,667,695,-4.0,-5.5,-11.8,***.*,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,3,-100.0,1,4,-75.0,40,48,-16.7,0.0,-20.0,***.*,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,11,31,-64.5,-60.7,-68.6,-92.1,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,11,22,-50.0,-50.0,-63.3,-90.3,23,50,Bill de Blasio,James P. O誰eill,70th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,6,4,50.0,100.0,-33.3,-40.0,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,0,***.*,17,20,-15.0,21.4,13.3,-29.2,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Robbery,6,4,50.0,16,15,6.7,156,184,-15.2,-19.6,-31.0,-77.2,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,4,-75.0,8,19,-57.9,232,245,-5.3,-4.9,46.8,-12.1,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Burglary,0,7,-100.0,4,12,-66.7,95,120,-20.8,-57.0,-61.4,-84.5,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,2,12,-83.3,17,29,-41.4,323,353,-8.5,-8.0,36.3,-19.7,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,1,-100.0,6,8,-25.0,91,97,-6.2,-3.2,-17.3,-95.7,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,TOTAL,9,28,-67.86,52,83,-37.35,920,"1,023",-10.07,-17.93,-8.09,-77.57,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,11,11,0.0,-42.1,-8.3,***.*,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Housing,1,2,-50.0,7,7,0.0,95,112,-15.2,-9.5,61.0,***.*,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,14,13,7.7,42,38,10.5,465,515,-9.7,-10.6,-11.4,***.*,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,10,12,-16.7,31,30,3.3,365,358,2.0,-3.7,-17.8,***.*,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,3,-66.7,2,4,-50.0,25,25,0.0,66.7,-28.6,***.*,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,2,-100.0,2,3,-33.3,18,21,-14.3,-52.6,-33.3,-35.7,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,1,2,-50.0,15,18,-16.7,-55.9,-34.8,-31.8,23,50,Bill de Blasio,James P. O誰eill,69th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,3,0,***.*,200.0,200.0,-25.0,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,2,2,0.0,9,6,50.0,-30.8,50.0,-67.9,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Robbery,3,1,200.0,9,7,28.6,85,94,-9.6,-7.6,-15.0,-84.2,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,8,-87.5,11,13,-15.4,128,130,-1.5,6.7,28.0,-54.0,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Burglary,1,1,0.0,8,13,-38.5,122,218,-44.0,-36.8,-48.7,-89.1,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,4,3,33.3,20,23,-13.0,388,382,1.6,-4.2,24.0,-15.8,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,1,0.0,4,5,-20.0,96,104,-7.7,-10.3,-33.8,-94.9,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,TOTAL,11,14,-21.43,54,63,-14.29,831,934,-11.03,-10.74,-7.97,-80.75,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,1,1,0.0,5,15,-66.7,-44.4,-28.6,***.*,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,9,19,-52.6,53,91,-41.8,894,852,4.9,3.7,-24.0,***.*,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,8,6,33.3,30,25,20.0,341,312,9.3,18.4,-10.5,***.*,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,2,2,0.0,25,13,92.3,-7.4,-26.5,***.*,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,6,1,500.0,***.*,100.0,-14.3,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,3,1,200.0,***.*,0.0,-50.0,23,50,Bill de Blasio,James P. O誰eill,68th Precinct
  12/12/2016,  12/18/2016,Murder,1,0,***.*,1,3,-66.7,12,17,-29.4,0.0,-53.8,-76.5,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Rape,1,1,0.0,2,3,-33.3,41,39,5.1,2.5,41.4,-57.3,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Robbery,6,12,-50.0,25,37,-32.4,401,413,-2.9,-12.3,-0.5,-82.6,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,7,10,-30.0,43,41,4.9,593,482,23.0,2.4,35.7,-50.3,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Burglary,5,7,-28.6,20,35,-42.9,258,288,-10.4,-23.9,-36.8,-87.3,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,7,19,-63.2,30,48,-37.5,599,647,-7.4,-10.6,14.3,-21.1,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,4,-100.0,8,14,-42.9,118,159,-25.8,-27.2,-55.3,-94.0,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,TOTAL,27,53,-49.06,129,181,-28.73,"2,022","2,045",-1.12,-10.49,-3.30,-75.94,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Transit,0,1,-100.0,0,2,-100.0,9,10,-10.0,0.0,50.0,***.*,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,2,-100.0,5,4,25.0,0.0,150.0,***.*,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,21,21,0.0,72,79,-8.9,968,964,0.4,2.3,6.0,***.*,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,16,14,14.3,65,72,-9.7,870,986,-11.8,-20.8,1.3,***.*,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,2,-100.0,4,4,0.0,51,56,-8.9,8.5,-15.0,***.*,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,1,0,***.*,4,6,-33.3,71,60,18.3,-15.5,-11.3,-67.4,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,1,0,***.*,4,4,0.0,57,53,7.5,-8.1,-17.4,-71.1,23,50,Bill de Blasio,James P. O誰eill,67th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,1,4,-75.0,0.0,***.*,-90.0,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,1,0.0,15,19,-21.1,87.5,36.4,-21.1,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Robbery,0,2,-100.0,9,14,-35.7,117,128,-8.6,-14.0,-33.9,-83.8,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,9,3,200.0,20,7,185.7,172,139,23.7,48.3,4.2,-43.6,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Burglary,0,6,-100.0,10,17,-41.2,161,255,-36.9,-40.8,-57.0,-90.2,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,10,7,42.9,37,44,-15.9,446,464,-3.9,-8.4,19.3,-30.5,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,2,0.0,8,6,33.3,85,88,-3.4,-2.3,-35.6,-95.2,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,TOTAL,21,20,5.00,85,89,-4.49,997,"1,097",-9.12,-9.94,-19.14,-80.42,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,3,-100.0,16,22,-27.3,-5.9,-15.8,***.*,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,23,14,64.3,67,68,-1.5,838,866,-3.2,-6.8,-4.1,***.*,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,3,7,-57.1,19,24,-20.8,303,326,-7.1,-3.2,-22.7,***.*,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,2,-50.0,4,4,0.0,37,45,-17.8,0.0,-24.5,***.*,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,1,3,-66.7,***.*,-85.7,-94.7,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,1,2,-50.0,***.*,-75.0,-94.7,23,50,Bill de Blasio,James P. O誰eill,66th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,5,5,0.0,66.7,150.0,-64.3,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,0,***.*,8,2,300.0,33.3,-52.9,-66.7,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Robbery,1,2,-50.0,6,17,-64.7,113,142,-20.4,-39.9,-47.7,-83.4,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,0,6,-100.0,8,12,-33.3,120,160,-25.0,-24.5,-7.0,-61.0,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Burglary,1,5,-80.0,8,18,-55.6,122,172,-29.1,-29.9,-54.0,-89.3,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,8,8,0.0,55,49,12.2,542,519,4.4,-1.6,5.7,-14.0,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,G.L.A.,4,3,33.3,7,6,16.7,73,94,-22.3,-31.1,-53.2,-97.2,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,TOTAL,14,24,-41.67,85,102,-16.67,983,"1,094",-10.15,-17.19,-24.27,-81.93,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,3,-100.0,21,32,-34.4,-38.2,-25.0,***.*,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,13,16,-18.8,49,76,-35.5,946,962,-1.7,-2.2,-4.3,***.*,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,4,7,-42.9,27,30,-10.0,245,326,-24.8,-11.6,-28.4,***.*,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,0,2,-100.0,18,18,0.0,-5.3,-40.0,***.*,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,3,-100.0,2,4,-50.0,18,21,-14.3,50.0,-10.0,-45.5,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,2,2,0.0,16,17,-5.9,45.5,-5.9,-44.8,23,50,Bill de Blasio,James P. O誰eill,63rd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,62nd Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,1,0,***.*,12,10,20.0,9.1,9.1,-50.0,23,50,Bill de Blasio,James P. O誰eill,62nd Precinct
  12/12/2016,  12/18/2016,Robbery,1,2,-50.0,16,11,45.5,161,164,-1.8,5.9,-4.7,-78.1,23,50,Bill de Blasio,James P. O誰eill,62nd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,5,-80.0,4,17,-76.5,184,204,-9.8,-7.1,40.5,-38.3,23,50,Bill de Blasio,James P. O誰eill,62nd Precinct
